Number Order Height Address Amount(Meer) ComProfit(Meer)
1259 402248 377937 MmgqW999BEJQG4TgnpLQQghmM1NVVJWsjVy 100.00000000 9.36856408
1260 402292 377980 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 1801.00000000 168.72783916
1261 402344 378029 MmLGSSYQh13BGBh6bGGmvpKRbYVUoJnxmqc 400.00000000 37.47425633
1262 402421 378093 MmhczbvAAGh9NkQt95XgaUtVSjCYjUGURv3 5000.00000000 468.42820424
1263 403091 378653 MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC 500.00000000 46.84282042
1264 403195 378748 MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 400.00000000 37.47425633
1265 403294 378839 MmRE1R5jU7u6vFb8CwULBDVrZwM8Mrt3X8T 55.00000000 5.15271024
1266 403417 378947 MmMPh1pauGG3k93ZSkgbyEsoM6iEQwowR6o 950.00000000 89.00135880
1267 404153 379642 MmWfJwxGM1U3uTUGyHYeiBJn9vLTVsh3N8p 0.40000000 0.03747425
1268 404557 380009 MmRM4HV7enwP695pwXL3p7fxb4p428RJHeQ 3120.00000000 292.29919944
1269 404658 380096 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 335.00000000 31.38468968
1270 404713 380146 MmiJXHQqfMh2mbSJ9ChC2xdzinx9sm7NFgM 1700.00000000 159.26558944
1271 405294 380655 MmRPGSpUighToTg2zrzR2ar4x2ftYHP9SxE 2100.00000000 196.73984578
1272 406367 381579 MmSZvw9EB3coNs7FBEy1tYtSYs9pWEMCHrZ 2600.00000000 243.58266620
1273 406455 381652 MmWfJwxGM1U3uTUGyHYeiBJn9vLTVsh3N8p 440.00000000 41.22168197
1274 406515 381706 MmbWS3CimuWwveKfhToxEMyUdHHjbXgSFvb 500.00000000 46.84282042
1275 408102 383141 MmLmALtdu15hVzn9zpXN18rrw1RPfNsJ2mW 60.00000000 5.62113845
1276 408134 383172 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 163.00000000 15.27075945
1277 408201 383231 MmWfJwxGM1U3uTUGyHYeiBJn9vLTVsh3N8p 1000.00000000 93.68564084
1278 408316 383333 MmTcWSYjy6UeZHjR5mvWSLHfoTPvKxDdcQ5 500.00000000 46.84282042
1279 408721 383688 MmTVd14g5UkbvBJcTYeaR14tx2nSQT97bbN 747.90000000 70.06749079
1280 408834 383781 MmRVVBWNn2td24Lp4yPwd5w9peqNfxZBVWn 500.00000000 46.84282042
1281 409532 384363 MmSrFiaWL6zZJwKVgdcddKZ9N75ZReXBHxV 200.00000000 18.73712816
1282 409607 384423 MmfjeaNYhXw41HSCWM4MukFKhfYYhsUe86S 1000.00000000 93.68564084
1283 409750 384544 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 1000.00000000 93.68564084
1284 409766 384559 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 40.00000000 3.74742563
1285 410722 385367 MmMKfVnyXoEPoDVhHEHZBf9z5CuXJv4DXAi 4096.00000000 383.73638491
1286 411323 385888 MmcwRUoNgN9MHsSvpGKsNZdim1cDnwSSnTf 7262.00000000 680.34512384
1287 411469 386002 MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC 1700.00000000 159.26558944
1288 411593 386110 MmY5p5ztUkmy7S5ybd8yERsXYgVntvY2FjC 1000.00000000 93.68564084
1289 411735 386232 MmgQWnwy8GoyCPeAXCKxf85kqa6Ma4fEvEr 500.00000000 46.84282042
1290 411742 386238 MmUoK7TCKdzfZLNGZggxaMhDdhuDs4w6Gdf 109.00000000 10.21173485
1291 411766 386256 MmWTpvy4CCGsJrqMx4jquAz4sTiyZ3deDiE 50000.00000000 4684.28204242
1292 411911 386370 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 200.00000000 18.73712816
1293 412068 386491 MmPNBS97azTNu6GPvZPhpQZSpBvz4ARb8AU 590.00000000 55.27452810
1294 412982 387218 MmX5sTQABQa7g7PzpHzt51ddnE1bK9D1W1H 100.00000000 9.36856408
1295 414677 388632 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 1000.00000000 93.68564084
1296 414903 388798 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 120.00000000 11.24227690
1297 415851 389560 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 235.00000000 22.01612559
1298 416254 389875 MmUfVMCCevLnXpjn8bydxcVjeH45tQN9AQa 1000.00000000 93.68564084
1299 416501 390080 MmRdV7ikUvP2hJQicvaG5jFgFMDv2PbCVer 1000.00000000 93.68564084
1300 416589 390145 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 500.00000000 46.84282042
1301 416943 390453 MmTZBnj71YCHqM491VQDhDHn3Z3kZrQBx5f 100.00000000 9.36856408
1302 417747 391134 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 100.00000000 9.36856408
1303 418045 391398 MmPzhyFbmWPDzgA5DcTkq7CGdwcFgTzQyiM 438.00000000 41.03431069
1304 418045 391398 MmRirryujF3XKkQkh2BUEDui5eVgri6B5B3 500.00000000 46.84282042
1305 418288 391596 MmQKGoz3GPgCEjVJaAiTMa5HEBoRtqEo2Yz 1000.00000000 93.68564084
1306 418942 392129 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 70.00000000 6.55799485
1307 419319 392419 MmRRTT11wPL2mQxiCmdza9WAm9snzXR8Mcy 1000.00000000 93.68564084
1308 420218 393133 MmVzw5dnSmwKwYozUzBEC4zyLi2QS8c4zRB 1.00000000 0.09368564
1309 420328 393212 MmKyXQezZsz2MfHfojkJeuxhPKd2Cyy96L6 1000.00000000 93.68564084
1310 422225 394699 MmcwRUoNgN9MHsSvpGKsNZdim1cDnwSSnTf 1500.00000000 140.52846127
1311 422973 395289 MmRADFuFtL9oGty49b4GopUqri18az7KJ1k 1000.00000000 93.68564084
1312 423013 395319 MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 76.00000000 7.12010870
1313 423015 395321 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 233.00000000 21.82875431
1314 423040 395342 MmXZG2cwZDTN5xVF3XV9enUBe7eRB2K2cmC 1499.80000000 140.50972414
1315 423049 395348 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 619.00000000 57.99141168
1316 423082 395373 MmiGVLbmtnCQMMPMZk9iLpLdMf2HQJ463GT 500.00000000 46.84282042
1317 423390 395587 MmU1Bqzx4QvAn7gHRTwk9W3BvsvtSKsL9uq 50.00000000 4.68428204
1318 425280 397070 MmXZG2cwZDTN5xVF3XV9enUBe7eRB2K2cmC 1500.20000000 140.54719840
1319 425762 397448 Mmgeu6XBPtyK5quKmqNij3Uytxpicx4Lerx 5000.00000000 468.42820424
1320 425979 397609 MmgGhzPY9zrdt1DNsf1dEWFyv6veSrVK5D7 500.00000000 46.84282042
1321 425982 397610 Mmd8BAo6XhTrgq41joPbeuqiWWG4qHbUwm7 2500.00000000 234.21410212
1322 425989 397616 MmiiH3JnJNmCF4BrazeQdFoR17c9EwodBQY 1062.00000000 99.49415058
1323 426007 397629 MmSz1vjJ6k1LBFux5qFKbj7VvYdTAv9meZN 1833.54000000 171.77636992
1324 426019 397638 Mmf1f84optEfEdcVGK4io2CVVhR8QkxvRw8 619.00000000 57.99141168
1325 426022 397641 MmRH8umih1qNHKJiqTPMcA2qMjrZ6GaLsdo 1499.41000000 140.47318674
1326 426027 397644 MmLeUdRvw2dVffftCb8J8Lz2GFFGFh1xd6e 739.54000000 69.28427883
1327 426028 397645 MmS2cQ1jryzsWVRTuSedp1M7iedux2jC2Ap 2799.91000000 262.31136266
1328 426030 397647 Mma1hibHZ2P6vjmZbmbGqm6v9XLRgfsRdmZ 5609.95000000 525.57176087
1329 426039 397654 MmbUYScPuVrAbAS4MFsnynEsPWV8LgwePNR 5000.00000000 468.42820424
1330 426050 397662 MmbUYScPuVrAbAS4MFsnynEsPWV8LgwePNR 767.99500000 71.95010374
1331 426051 397663 MmSrsRjG1g5NkrpuKvnu6LgAHhNhbBzeAdd 2485.99955300 232.90246127
1332 426056 397666 MmbQN46qRuTPd1tHYwcaFjf2GeVQNThxVvA 2890.99100000 270.84434452
1333 426057 397667 MmZ59ydcxHjtwVFwvr7wGJ3Hssz7Htg4AXY 3283.00000000 307.56995890
1334 426059 397668 Mmg2bUcs1YxmUJrtFveLzKAoaphHTc3L8ue 2644.00000000 247.70483440
1335 426060 397669 MmRh7t3wWaGLNFbLfB7217UggX1pvtTV1eJ 2516.00000000 235.71307237
1336 426060 397669 MmgZ6UscAyG8nUPinu8VrzCfJAyBFjBgWiN 1400.00000000 131.15989718
1337 426062 397670 Mmet9UREwuMwmHAPWk1Zx83epMjEk4UQGCD 2299.00000000 215.38328831
1338 426064 397671 MmfL4yAVcs8LdVoNyenRdpgVHTTZs87HaLW 2199.00000000 206.01472422
1339 426065 397672 MmLmrfypQRTERf2fy9HXAmHATFhgS9ESAhw 1600.00000000 149.89702535
1340 426066 397673 MmgxyWhRR6witCPe58jRr9PifkyNxMPsNrt 1049.00000000 98.27623725
1341 426214 397800 MmUng4CfY4RV9mKiWUG9S9A6x8YRDmabBCy 454.00000000 42.53328094
1342 426216 397802 MmcXsT3NSAyQmmacrBuYtUeMH3pqiYABCpC 3000.00000000 281.05692254
1343 426453 397973 Mmg746Tp5gyHZvpi4kdETv8A6Z7NtbEPn2z 200.00000000 18.73712816
1344 426537 398036 MmRPGSpUighToTg2zrzR2ar4x2ftYHP9SxE 1760.00000000 164.88672789
1345 426636 398115 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 1000.00000000 93.68564084
1346 426675 398149 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 1000.00000000 93.68564084
1347 426684 398155 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 500.00000000 46.84282042
1348 426875 398286 MmVhPmodhV1q2HjLXWoZ7d9mYLUC2TnYe72 605.00000000 56.67981271
1349 426890 398296 MmMbT3JoobT69zQFcW7TsybF92dKpXe8SJq 1500.00000000 140.52846127
1350 426967 398359 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 45.00000000 4.21585383
1351 427159 398512 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1124.00000000 105.30266031
1352 427354 398652 MmXhimpYtVC62sPEHGEipmRct4WUPJab4rK 300.00000000 28.10569225
1353 427374 398667 MmSz1vjJ6k1LBFux5qFKbj7VvYdTAv9meZN 320.00000000 29.97940507
1354 427377 398669 MmTtM5vfRHFVP5VwVNedxxurnL3wh4f1Aqc 128.00000000 11.99176202
1355 427554 398802 MmYoGFjrcf4iULoCGbv5JSSBiGnqdo6ztaL 937.00000000 87.78344547
1356 427571 398817 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 1800.00000000 168.63415352
1357 429538 400372 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1094.50000000 102.53893390
1358 429695 400484 MmTj8G6QyrAJhunACnLJAz1XQahwLYHyuvN 400.00000000 37.47425633
1359 429840 400588 Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL 509.00000000 47.68599119
1360 429895 400626 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 31.00000000 2.90425486
1361 429990 400702 MmhhdUaTsMca89BYSKoq6neKQKfovCi3LUN 3959.00000000 370.90145211
1362 430212 400867 MmcL67wNb45u6sHMVQKj6E9WFNWKrEfghBJ 1500.00000000 140.52846127
1363 430214 400869 Mmi5R7tDVUpENT6jVfckHkuQ64U8G9BpChS 754.45000000 70.68113173
1364 430218 400872 Mmf1f84optEfEdcVGK4io2CVVhR8QkxvRw8 1341.99100000 125.72528684
1365 430227 400881 MmU3s4gqwsETvvtKy3KVa7U9PsU8fz6QDHj 3099.95000000 290.42080234
1366 430603 401169 MmVBSibBfxFLMvrGKNoTD6VJWGYMmDxXEQj 3850.00000000 360.68971726
1367 430723 401255 MmUoK7TCKdzfZLNGZggxaMhDdhuDs4w6Gdf 155.00000000 14.52127433
1368 430745 401270 MmX5sTQABQa7g7PzpHzt51ddnE1bK9D1W1H 100.00000000 9.36856408
1369 433226 403203 MmLJ3z2z5uMrvKejdtivNax3kdU81Go1DMP 3000.00000000 281.05692254
1370 433333 403279 MmTiSuYqgn53iTQjU2iMSVEhfq5JFie74ge 1500.00000000 140.52846127
1371 433343 403285 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1125.30000000 105.42445164
1372 433345 403287 MmaaU8xuminEv1U6EaDSpoMXd9VeahdmmB7 400.00000000 37.47425633
1373 433601 403462 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 269.00000000 25.20143738
1374 434393 404089 MmXCRpBy2PuGiG282YrNV8TnnydMXYbY6hN 500.00000000 46.84282042
1375 436770 405949 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1000.00000000 93.68564084
1376 437063 406178 MmZmBgsAELGUC1F6wn5jDC6h9HghKCCFphJ 2061.00000000 193.08610578
1377 437125 406219 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 175.00000000 16.39498714
1378 437596 406577 MmU1PUu5kwzEnFYUtAFtTbRY6nBinXApEFe 1999.00000000 187.27759605
1379 437636 406609 MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm 830.00000000 77.75908190
1380 437854 406792 MmUmmioxptBBkYgLhBKgPdKJN4ra58FZGQB 474.04800000 44.41149067
1381 441144 409356 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 60.00000000 5.62113845
1382 441248 409423 MmSrsRjG1g5NkrpuKvnu6LgAHhNhbBzeAdd 3899.10000000 365.28968223
1383 441553 409656 MmhufLtTEgyMrYS96gE1nsK1em7FvgE6hy1 1499.00000000 140.43477563
1384 441577 409673 MmXJAhGMisGsirRgbyrpJrK9kncqWgYMfmW 117.99000000 11.05396876
1385 441616 409709 MmSv1BDDfPsixGCntDqKPcMBYZ3qdCoTQzy 1000.00000000 93.68564084
1386 441647 409733 MmeUax3dFxWp43EwFEvRE7nZgYgUYSmN88v 1098.00000000 102.86683365
1387 441705 409779 MmQqwwALVWhzUf8cE1jo82Uhc314Kw3Pdvv 939.00000000 87.97081675
1388 442199 410137 MmXfiNSgk4UtedC28nfcywr7qDvoPnKAa28 500.00000000 46.84282042
1389 442288 410207 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg 1500.00000000 140.52846127
1390 444228 411745 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 193.00000000 18.08132868
1391 444279 411786 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 31.00000000 2.90425486
1392 444661 412083 MmSz1vjJ6k1LBFux5qFKbj7VvYdTAv9meZN 634.00000000 59.39669629
1393 445132 412444 Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL 505.00000000 47.31124862
1394 445194 412498 MmYoGFjrcf4iULoCGbv5JSSBiGnqdo6ztaL 188.00000000 17.61290047
1395 445377 412643 MmPzyeJab8tgsDEJcTB9NUpGc2p2w7MaRsC 300.00000000 28.10569225
1396 446150 413228 MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC 1200.00000000 112.42276901
1397 446429 413421 MmY41GffRytxtGhtDibBAUd9qk9q9YPcFHg 2000.00000000 187.37128169
1398 447406 414205 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1200.00000000 112.42276901
1399 447855 414542 Mme5ZnNHzE9GVji2td6Y5x5exPkVDHLYb2Q 501.00000000 46.93650606
1400 447877 414559 MmebVVW9FsvRL8sXeJLkrFT7DTTvtY3MUfU 501.00000000 46.93650606
1401 447877 414559 MmebVVW9FsvRL8sXeJLkrFT7DTTvtY3MUfU 501.00000000 46.93650606
1402 448052 414703 MmfvxtLu4JxDSt73L2taDqcPgGTiErCtQcS 500.00000000 46.84282042
1403 448093 414738 MmfvxtLu4JxDSt73L2taDqcPgGTiErCtQcS 500.00000000 46.84282042
1404 448144 414782 MmgjAVnCPMA5zMsuPFKiKqoAwPypZzkyN3X 500.00000000 46.84282042
1405 448151 414787 Mmd2pd1BePuvffqgiwYDq8m6bGxw8PH2Y8D 500.00000000 46.84282042
1406 448156 414790 MmNn931swqwFwQnzydeVWB7S4adwsMbU2Nw 500.00000000 46.84282042
1407 448255 414870 MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC 800.00000000 74.94851267
1408 448284 414893 MmRdxJL4GKz6VmT966yF5tny7pgu6DAxdJt 501.00000000 46.93650606
1409 448303 414907 MmfRpGz4XYyFyVuo5EUeKQgjKg1MtiYEdN5 501.00000000 46.93650606
1410 448309 414912 MmeRNMEHRgRBmDhbEvNeLpqSq4gLs6NoGEf 500.00000000 46.84282042
1411 448464 415031 MmZUGfS89SeZ265LqSBpHZRrFKMuKjRGjVR 500.00000000 46.84282042
1412 448545 415096 Mmb9fgf1vydTBHqF18SfwaHhWJ7NjYMwAmL 501.00000000 46.93650606
1413 448558 415105 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 61.00000000 5.71482409
1414 448595 415133 MmPVnee3txzJ4sjoJGv7JMpbYyoUsMi91zz 124.00000000 11.61701946
1415 448644 415164 MmNDZMmzpSNbfNdQyarRwm3wJJLh9Yx2hxs 500.00000000 46.84282042
1416 448840 415308 MmfvxtLu4JxDSt73L2taDqcPgGTiErCtQcS 500.00000000 46.84282042
1417 448990 415416 MmXiUWVkmbeh2QBjsHZHqNAfh29d7efs3qN 675.00000000 63.23780757
1418 449043 415459 MmLWsurchYHZ3tuTKnRM3wVF3NHUgdW3zyc 502.00000000 47.03019170
1419 449073 415481 MmXiUWVkmbeh2QBjsHZHqNAfh29d7efs3qN 963.00000000 90.21927213
1420 449104 415504 Mmcg2t9aq7NpvHUxoBSbnmZiifeQGQNfZAQ 500.00000000 46.84282042
1421 449104 415504 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 500.00000000 46.84282042
1422 449111 415506 MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W 400.00000000 37.47425633
1423 449165 415551 MmaESt7X9UGJHYaQSwAgi17Dj9igFracKZd 285.00000000 26.70040764
1424 449200 415580 Mmf278Pr527KSpwKawkCLoVMTUYKVi6gjji 550.00000000 51.52710246
1425 449270 415634 MmLf5X1zzjnMGWYMnRgq42RYRfNqPEBbak6 500.00000000 46.84282042
1426 449325 415677 MmLf5X1zzjnMGWYMnRgq42RYRfNqPEBbak6 500.00000000 46.84282042
1427 449352 415700 MmVi95Dzy1RPRZbRk2Q2apVpKXsFZ6qNDNK 500.00000000 46.84282042
1428 449362 415709 MmbAGWRCnhPBufN3VX8V45bvvAHsbdr9WBJ 500.00000000 46.84282042
1429 449446 415773 MmdQiYMFNcTz7U4PsNw4Z5imUcYHQdWX27K 501.00000000 46.93650606
1430 449515 415827 MmdQiYMFNcTz7U4PsNw4Z5imUcYHQdWX27K 500.00000000 46.84282042
1431 449577 415873 MmT2KUn6cDUb6mdYdA5YyNfAoywFUA3pKS2 501.00000000 46.93650606
1432 449587 415880 MmMMc8srGxzzuadc87YeUkaK7bx7mP6jerK 500.00000000 46.84282042
1433 449630 415908 MmbP5sZDPaFfgVmYJzMQK1tVNkXha7B4HHe 500.00000000 46.84282042
1434 449636 415913 MmPS6u16PH9qGTY1vQe5DREHMjH533n67Hd 502.00000000 47.03019170
1435 449642 415918 MmeC1cvygxTnaYScQ4yx7HMxtu8p8cbtohG 502.00000000 47.03019170
1436 449672 415939 Mmez4o5nLtSk22TYUTSMK5FQ26Ex422V5fb 511.00000000 47.87336247
1437 449683 415945 MmeC1cvygxTnaYScQ4yx7HMxtu8p8cbtohG 502.00000000 47.03019170
1438 449683 415945 Mmez4o5nLtSk22TYUTSMK5FQ26Ex422V5fb 511.00000000 47.87336247
1439 449718 415971 MmPS6u16PH9qGTY1vQe5DREHMjH533n67Hd 500.99900000 46.93641237
1440 449822 416046 MmYY94wT9QPBeBXBa5GwR7TrVTak1goU15j 500.00000000 46.84282042
1441 449847 416069 MmhdmUeWuCX4w3CuXahgNW1gEUUKAtvWqob 143.00000000 13.39704664
1442 449930 416136 Mmcg2t9aq7NpvHUxoBSbnmZiifeQGQNfZAQ 500.00000000 46.84282042
1443 450116 416284 Mmi2ECZSGj6ieCxLWhEpBH5DbtQPfJpbRH1 500.00000000 46.84282042
1444 450191 416343 Mmi2ECZSGj6ieCxLWhEpBH5DbtQPfJpbRH1 500.00000000 46.84282042
1445 450230 416374 Mmi2ECZSGj6ieCxLWhEpBH5DbtQPfJpbRH1 500.00000000 46.84282042
1446 451259 417203 MmUGfZsBmKc6xaGBvRD8eFW4NoDuvwmkrrp 13318.00000000 1247.70536481
1447 451524 417414 MmMGbx6eEUyvs81upHotWE125kGNX6AeSHr 505.00000000 47.31124862
