Number Order Height Address Amount(Meer) ComProfit(Meer)
3056 794449 707830 MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8 1000.00000000 142.03946947
3057 794803 708135 MmLGSSYQh13BGBh6bGGmvpKRbYVUoJnxmqc 961.00000000 136.49993016
3058 794978 708286 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 528.00000000 74.99683988
3059 794994 708300 MmYeXyd29D9W2cHAkmV31vt3ambkkJgxHmN 150.00000000 21.30592042
3060 796382 709629 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 279.00000000 39.62901198
3061 797213 710231 MmS2z9EZytZGw4iKnTJaPUCfSFfEixjDsip 210.00000000 29.82828859
3062 797486 710474 Mma8RoEvT9ZLJvTexKDKrZEdD2XAghTETUv 500.00000000 71.01973473
3063 797688 710667 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 186.00000000 26.41934132
3064 798005 710969 MmgmotSW45m9KWMJZjHH8CgMUH9Ha6GCt5p 1899.00000000 269.73295253
3065 798348 711236 MmUuqa23qDSPPUunvd79ZGpGPXhnoLWxoca 884.48000000 125.63106996
3066 799353 712227 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 39.00000000 5.53953930
3067 800251 712919 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 272.00000000 38.63473569
3068 800413 713051 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 2000.00000000 284.07893895
3069 800520 713127 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 450.00000000 63.91776126
3070 800573 713171 MmSEioUcLvcMjcX5bb4wqzC3bAjm7MSdV23 3713.00000000 527.39255016
3071 800833 713400 MmiTMKzVyjokcpfoCfL1w6JBB2xnPuro8f7 44.64500000 6.34135211
3072 800993 713553 MmRrs85KK9bUXHJuc31MgWpVDLiQuYgYvgt 320.00000000 45.45263023
3073 801080 713632 MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 30.00000000 4.26118408
3074 801311 713855 MmbyzgUMHJeiHfhgUWpghdKpUDb7DkyXRqt 10000.00000000 1420.39469476
3075 801463 714002 MmTtM5vfRHFVP5VwVNedxxurnL3wh4f1Aqc 128.00000000 18.18105209
3076 801491 714028 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 3800.00000000 539.74998400
3077 802494 715006 MmSTPCGi7iN7BkrosR6AeRkmYauJrs7QhpL 210.00000000 29.82828859
3078 803128 715521 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 256.00000000 36.36210418
3079 803136 715528 MmWPhar7x4HRDBErUrYTLSbwQ4EAQHrziWs 600.00000000 85.22368168
3080 803205 715587 MmPwQTvvZd9PYVCowuCB13ZGCTFAKRdnKys 6128.00000000 870.41786895
3081 803682 715998 MmVnAtbMKSnUG4iQ6GYVA3D9UwYNEbKQjbE 25000.00000000 3550.98673690
3082 804438 716701 MmiCRVTX4B3EuFxWPLUcd2PoQCezVUZo4e8 2501.00000000 355.24071316
3083 804507 716767 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 100.00000000 14.20394694
3084 806316 718429 MmSmuexLnCnnDmCWX32dH5VTzB8dEzXTSjR 5000.00000000 710.19734738
3085 806404 718515 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 259.00000000 36.78822259
3086 806608 718702 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 13440.00000000 1909.01046976
3087 806761 718837 MmUHbQRChNp655z2KNVourksgTdJW6LeMfA 2624.00000000 372.71156790
3088 807026 719062 MmRRTT11wPL2mQxiCmdza9WAm9snzXR8Mcy 500.00000000 71.01973473
3089 807114 719148 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 1000.00000000 142.03946947
3090 807126 719158 MmiTMKzVyjokcpfoCfL1w6JBB2xnPuro8f7 30.23000000 4.29385316
3091 807151 719179 MmfmdVJwercLZjWwJM1qyqHAKQF2dHJanPt 239.50000000 34.01845293
3092 807244 719258 MmgmF97xtxGjLBiZRjRHGa4XSkSCZv5gBU2 7000.00000000 994.27628633
3093 807305 719308 MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 180.00000000 25.56710450
3094 807314 719314 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 3000.00000000 426.11840842
3095 807505 719489 MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC 500.00000000 71.01973473
3096 807533 719514 MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK 4300.00000000 610.76971874
3097 807536 719515 Mmf6Ez1qWZtnfLjcDKFdom8URzcchgMBcnZ 2001.00000000 284.22097842
3098 807552 719529 MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC 540.00000000 76.70131351
3099 807612 719583 MmLZesELg8TPpaM2wTEZiaNcMLa8iPEiyvZ 5000.00000000 710.19734738
3100 807754 719717 MmTNT2YGKa4cWmhjzbk1hP6VKcB17JdnS2M 315.00000000 44.74243288
3101 807763 719724 MmZXzRtP3VhJ97gCSF9pDqyURRtmsaLvDUT 500.00000000 71.01973473
3102 807772 719726 MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 930.00000000 132.09670661
3103 807778 719729 MmNDZMmzpSNbfNdQyarRwm3wJJLh9Yx2hxs 890.00000000 126.41512783
3104 807802 719749 MmX9RxuGeZmXFv2R3uGa4SUupEdry9NAJmF 800.00000000 113.63157558
3105 807814 719756 MmguKTvDdpq668U4DfsUFZXVBYjKYbha5pn 268.00000000 38.06657781
3106 807826 719766 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 7000.00000000 994.27628633
