Number Order Height Address Amount(Meer) ComProfit(Meer)
2511 615931 546418 MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC 2200.00000000 373.06539828
2512 616649 547009 MmPLTR1gSP7ER8f52WriD1sTQMULLf9PnHU 225.00000000 38.15441573
2513 616691 547046 MmZv4fpJeoVeRr7S5n34UmZNatLWu1usqem 301.00000000 51.04212949
2514 616733 547086 MmSXTLNDuyNULDhhzb3JoxgJMjDtGSfGjER 4000.00000000 678.30072415
2515 616835 547173 Mmat2NasvYRJTEVuC87CTfU6JKgLufLvLHX 450.00000000 76.30883146
2516 616842 547179 MmLixvJUufpqjNtMCoEfo2pe2R1r7Pz1inA 600.00000000 101.74510862
2517 616874 547206 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 44.00000000 7.46130796
2518 616907 547232 MmZAuxsoFaA42FRXx3kdJ8FqsjKTUhHGJji 270.00000000 45.78529888
2519 616912 547236 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 44.00000000 7.46130796
2520 616920 547243 MmLixvJUufpqjNtMCoEfo2pe2R1r7Pz1inA 600.00000000 101.74510862
2521 616997 547308 MmeAb38feDmcsVYqTSAHujxdh1Rw4jzZZzV 500.00000000 84.78759051
2522 617032 547332 MmYDZPsU46p9wLHJbAf1fpfszADyiahU1w6 400.00000000 67.83007241
2523 617040 547338 MmXCK83x7XjmrsUEH4P3HL5WbgqvZe2z6Qm 500.00000000 84.78759051
2524 617063 547358 MmhQ7752EgipE6PMX25DoM6k8tuVc3o21rw 1000.00000000 169.57518103
2525 617183 547461 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 57.00000000 9.66578531
2526 617197 547471 MmZXzRtP3VhJ97gCSF9pDqyURRtmsaLvDUT 700.00000000 118.70262672
2527 617512 547759 MmiZtXmUGTouVLWD4k1p5keWBzkRey9G9h7 500.00000000 84.78759051
2528 617527 547771 MmfjZzMqKdAGtcb9Jze9pVrfcmBApUpurUx 500.00000000 84.78759051
2529 617544 547786 MmdJaFV2ajr64kAL4V1Qt9txHrX2yg5fzNL 1040.00000000 176.35818828
2530 617687 547917 MmSPoCHbTsR8VZ7rqgmhRRBrBJeGbUQemw3 500.00000000 84.78759051
2531 617761 547985 MmUmgQM8jkFWxbdTQ5ajN58mCE79KKQiMpc 600.00000000 101.74510862
2532 617865 548080 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 200.00000000 33.91503620
2533 618080 548289 MmiFN1oH8urXTencsxWPLCLAAYHTndTczzg 30000.00000000 5087.25543119
2534 618470 548672 MmWC4uZxcLr7MnMyzWG97PCXKBhdgBch1Kt 7311.00000000 1239.76414858
2535 619250 549374 MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC 1000.00000000 169.57518103
2536 619311 549416 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 8000.00000000 1356.60144831
2537 619357 549456 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 3500.00000000 593.51313363
2538 619426 549513 Mmc2Vb1LFgywbjpN3ARKMoW92zUioTLo9TP 30.40000000 5.15508550
2539 619450 549534 MmfJNMM53dsoKBwJvgCQGpmnB3vmXDCSY2G 100.00000000 16.95751810
2540 620024 550074 Mmf8bDPKXVA75ZhV8RRZuUuUFwC857FiUug 79.00000000 13.39643930
2541 620107 550154 MmgMPvbacsoFqrZJcqhVm5aMSTVV5t3pVXB 241.00000000 40.86761863
2542 620372 550418 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 8.47875905
2543 620507 550546 MmM9gYK1CvKav95zg5w7z5QqzVYxmrWjtE8 850.00000000 144.13890388
2544 620546 550580 MmacKJ2LyddMLVduFyqScMKFDWyLXmRRPsh 3000.00000000 508.72554311
2545 620661 550691 Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL 300.00000000 50.87255431
2546 621481 551494 MmSTPCGi7iN7BkrosR6AeRkmYauJrs7QhpL 549.00000000 93.09677439
2547 621845 551854 Mma6cGi3dbVLLT7d43vXfBcp3WtJpeS9Vj1 100.00000000 16.95751810
2548 622117 552081 MmisiZEqQd6Vwic7uoZEjRr3jZghCF44bkp 2600.00000000 440.89547070
2549 622267 552202 MmKkZMT9crb8yhwLBKnaf5URaFtb2j8qN1C 300.00000000 50.87255431
2550 622277 552212 MmMmnYzoewpcjkcKJtztNQzU4T3vhfd7XeA 800.00000000 135.66014483
2551 622584 552504 MmUmgQM8jkFWxbdTQ5ajN58mCE79KKQiMpc 500.00000000 84.78759051
2552 622888 552804 MmQk7rJH19WMZwzAm3UFS8721RgHcnD5q15 708.00000000 120.05922817
2553 623656 553554 MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 320.00000000 54.26405793
2554 624471 554352 MmRbbnDaEC2Ch8RpZgvyhsCZ17oLeJRwcEo 2000.00000000 339.15036207
2555 624896 554763 MmPzGAaXC2dHHLGmqyEPuEnzUx1xiLg29GF 2040.00000000 345.93336932
2556 625022 554868 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 1000.00000000 169.57518103
2557 625203 555020 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 200.00000000 33.91503620
2558 625371 555163 MmSeJBhxxUcE85LDWt79QCVu5FNM8Y1bnjP 734.00000000 124.46818288
2559 625376 555168 MmWaC5M8EgpWGt6MmtUR3XVjxhm2xF8EnCF 455.00000000 77.15670737
2560 625773 555494 MmRvDJYpk6Fn8oJQtCGss8v7VgZSF5WrRyp 500.00000000 84.78759051
2561 625869 555577 MmUoK7TCKdzfZLNGZggxaMhDdhuDs4w6Gdf 235.00000000 39.85016754
2562 625921 555627 MmPVnee3txzJ4sjoJGv7JMpbYyoUsMi91zz 200.00000000 33.91503620
2563 626060 555759 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 1000.00000000 169.57518103
2564 626275 555967 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 200.00000000 33.91503620
2565 626321 556012 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 42.00000000 7.12215760
2566 626471 556157 MmRADFuFtL9oGty49b4GopUqri18az7KJ1k 1000.00000000 169.57518103
2567 626816 556487 Mmi5a8ogNZX95X7sArxmPtL3nQHmE5q7vQR 25.00000000 4.23937952
2568 626836 556502 MmRKg1fkC44eov32VRkMmcj9AmW5VAWKqKr 5000.00000000 847.87590519
2569 626913 556573 MmcHdUy9st7CW76U3SFU4Ku3p9EL2isnJYt 3.23200000 0.54806698
2570 627570 557211 MmhzXG5PuEdkjJ2gawVfAyVVLS13YQ6y7vp 1200.00000000 203.49021724
2571 628215 557792 MmKpvBd8UzofZeddniXYmiT2E5iNEniVYVy 501.00000000 84.95716570
2572 628386 557934 MmR2WjMvoWHvX6qyT1BEArUGctBNkzS1Jxa 1001.00000000 169.74475622
2573 628394 557942 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 89.00000000 15.09219111
2574 628395 557943 MmUEsgV2pDdtrFTNFeNNChZbaMuSiEpNKCB 2057.00000000 348.81614739
2575 628879 558365 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 300.00000000 50.87255431
2576 628939 558418 MmUng4CfY4RV9mKiWUG9S9A6x8YRDmabBCy 179.00000000 30.35395740
2577 628953 558431 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 258.00000000 43.75039670
2578 629054 558525 MmX34ruLpsfWU3nnEBGrE4RCj7yMrPZ2jMi 2500.00000000 423.93795259
2579 629119 558584 MmVbvn9P4Smekscv9JAcfMd1tUa6fkPey1Q 2849.43000000 483.19260811
2580 629284 558741 Mmi2ECZSGj6ieCxLWhEpBH5DbtQPfJpbRH1 1500.00000000 254.36277155
2581 629324 558780 MmX9RxuGeZmXFv2R3uGa4SUupEdry9NAJmF 364.00000000 61.72536589
2582 629490 558932 MmUF5Egj8teMPNH2eWdRM2J1zFARSakFE5q 100.00000000 16.95751810
2583 630678 560097 MmSTkMySufMqf7XEN6cszoRaUVcU1hQau9Q 300.00000000 50.87255431
2584 630815 560228 MmfjeaNYhXw41HSCWM4MukFKhfYYhsUe86S 300.00000000 50.87255431
2585 631594 560908 MmdQiYMFNcTz7U4PsNw4Z5imUcYHQdWX27K 520.00000000 88.17909414
2586 631682 560990 Mmfe6ntXhNEdZ9Js1yhk6fAVHK9ShXZtiWk 500.00000000 84.78759051
2587 631695 561001 MmXSCZgov3VtpkpSGUkGF5Ezm8viZX8DuZK 500.00000000 84.78759051
2588 631706 561008 MmSrFiaWL6zZJwKVgdcddKZ9N75ZReXBHxV 600.00000000 101.74510862
2589 631727 561027 MmguKTvDdpq668U4DfsUFZXVBYjKYbha5pn 1030.00000000 174.66243647
2590 632016 561284 Mmgeu6XBPtyK5quKmqNij3Uytxpicx4Lerx 1574.00000000 266.91133495
2591 632028 561296 MmMMc8srGxzzuadc87YeUkaK7bx7mP6jerK 500.00000000 84.78759051
2592 632505 561744 MmSmuexLnCnnDmCWX32dH5VTzB8dEzXTSjR 7000.00000000 1187.02626727
2593 633181 562412 MmTzk11ShsQi3kYGNbjN3mxkiixKX74MfnW 1000.00000000 169.57518103
2594 633801 563028 MmVpkKnsvasQPf3QLWdLc8J2cfdn5sSy6Mu 60.33900000 10.23199684
2595 635012 564021 MmRrs85KK9bUXHJuc31MgWpVDLiQuYgYvgt 141.00000000 23.91010052
2596 635013 564022 MmTtM5vfRHFVP5VwVNedxxurnL3wh4f1Aqc 76.00000000 12.88771375
2597 635071 564078 MmaLZ7hNzUEQwyrwVztxHSxFNtDtTUi14uh 1000.00000000 169.57518103
2598 635185 564185 MmQk7rJH19WMZwzAm3UFS8721RgHcnD5q15 2000.00000000 339.15036207
2599 635566 564544 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 200.00000000 33.91503620
2600 635585 564561 MmSv2HzkprhTReo4QPs7n6xnuNhMM2DuHVB 260.00000000 44.08954707
2601 635609 564584 MmRsK8sgQzPWmGYhAio5FVNdnVJviFoyyN3 1000.00000000 169.57518103
2602 635764 564726 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 2000.00000000 339.15036207
2603 635982 564923 MmTj8G6QyrAJhunACnLJAz1XQahwLYHyuvN 750.00000000 127.18138577
2604 636234 565166 MmZ8SCnbxD48wNoV5b26ZoZ9dmhfucSr1rL 265.00000000 44.93742297
2605 636804 565734 MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W 1000.00000000 169.57518103
2606 636862 565789 MmRC3szH2gsZATebpiw9TVPuoWMMJFG3UKh 1000.00000000 169.57518103
2607 636971 565894 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 80.00000000 13.56601448
2608 637297 566177 MmXJTdHfA8rX33JmnCUdGxgZXBEf1snCy7E 2000.00000000 339.15036207
2609 637389 566257 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 104.00000000 17.63581882
2610 637463 566320 MmMXzocAMdDvhJXwuYrbhnyyu6Lsaxt1mrV 1000.00000000 169.57518103
2611 637836 566645 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1400.00000000 237.40525345
2612 637972 566770 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 8.47875905
2613 637975 566773 MmLZesELg8TPpaM2wTEZiaNcMLa8iPEiyvZ 5000.00000000 847.87590519
2614 637993 566790 MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj 200.00000000 33.91503620
2615 638066 566858 MmXrVxonfgmkk3Pidt7GYmjDvv8K6Qq8zTG 10000.00000000 1695.75181039
2616 638183 566969 MmLixvJUufpqjNtMCoEfo2pe2R1r7Pz1inA 800.00000000 135.66014483
2617 638246 567027 MmdBtD21tCPY9MgM4CqNjrCwvLxLisZhvh7 4000.00000000 678.30072415
2618 638524 567298 MmchBYShP8ZTf2wZXWBUpf3o9bczKtWQ3Cx 5.00000000 0.84787590
2619 638574 567346 MmMau4EhdL2EJ3MSzguhs5prENQLJN3zbBG 500.00000000 84.78759051
2620 638831 567599 MmLGSSYQh13BGBh6bGGmvpKRbYVUoJnxmqc 1145.00000000 194.16358229
2621 639331 568092 MmbP5sZDPaFfgVmYJzMQK1tVNkXha7B4HHe 500.00000000 84.78759051
2622 639662 568420 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 450.00000000 76.30883146
2623 640751 569397 MmceZEC9YZyEkwe6WVX1s3JCEdYPaohGRLZ 675.00000000 114.46324720
2624 641270 569890 MmecJbb7kuyfrBqMiU5ReLbNAT5VmSs4Ma3 1000.00000000 169.57518103
2625 641339 569950 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 43000.00000000 7291.73278471
2626 641871 570446 MmbZGKZCw65nE3nAi2MX8dRhQQVTrodVwj2 3.00000000 0.50872554
2627 642807 571370 MmUF5Egj8teMPNH2eWdRM2J1zFARSakFE5q 200.00000000 33.91503620
2628 642959 571517 MmP1Uj7hcLxkSdjamxpsSKmrFQzjHaEid7e 195.00000000 33.06716030
2629 643062 571611 MmaaU8xuminEv1U6EaDSpoMXd9VeahdmmB7 500.00000000 84.78759051
2630 643070 571619 MmaaU8xuminEv1U6EaDSpoMXd9VeahdmmB7 500.00000000 84.78759051
2631 643307 571803 MmKpvBd8UzofZeddniXYmiT2E5iNEniVYVy 700.00000000 118.70262672
2632 643350 571836 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 83.00000000 14.07474002
2633 643536 571977 MmiTC5Qa3VAmQ4EoiDPbUNfHSNCcYUG245t 700.00000000 118.70262672
2634 643597 572025 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 300.00000000 50.87255431
2635 643769 572164 MmdR4wFRXWCRbfAkTaNjk1vYSVLHwmSdhX5 50.00000000 8.47875905
2636 644150 572489 MmSG3uHbGhLchPdpAU7cwbEuuGtyT1K3rKL 167.00000000 28.31905523
2637 644217 572547 MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj 50.00000000 8.47875905
2638 644443 572743 Mmgeu6XBPtyK5quKmqNij3Uytxpicx4Lerx 800.00000000 135.66014483
2639 644497 572791 Mmfh97Aoee5Ru15gpD48W8xdLNnBLEasCfd 258.00000000 43.75039670
2640 644519 572809 MmdorKZ3AyK5RRAvMBPansDFozkayV1Q1vg 11000.00000000 1865.32699143
2641 644822 573088 MmLSJUCFBbW1o8sDtHGLgHmMDJT5dn19pZH 5.00000000 0.84787590
2642 645746 573970 MmcMivpY8AX5gqieDHchQTa5G1qMQr2ZDye 4000.00000000 678.30072415
2643 646006 574228 MmUmgQM8jkFWxbdTQ5ajN58mCE79KKQiMpc 400.00000000 67.83007241
2644 646036 574250 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 42.00000000 7.12215760
2645 646112 574325 MmZNJDeyZu7EMJsovsw8UweFiSMWnrUhnPS 100.00000000 16.95751810
2646 646113 574326 MmgmZdYombwcny2su5EfiWv6SXmiKNZAneU 100.00000000 16.95751810
2647 646600 574748 MmWHXKh1SL3qHDNsQrtwR9WLre91NtuZsLj 3300.00000000 559.59809743
2648 646771 574878 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 100.00000000 16.95751810
2649 646792 574892 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 8000.00000000 1356.60144831
2650 647200 575243 MmaWwUUCmGurvdSd8wAq7abfob3sbRuvaRW 25929.00000000 4396.91486918
2651 647221 575261 Mmc6N2tHod5ZFCmCRDzRAFPFzHt5VNs5qSY 23677.70000000 4015.15026410
2652 647316 575352 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 1000.00000000 169.57518103
2653 647372 575394 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 8.47875905
2654 648051 576014 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 2000.00000000 339.15036207
2655 649677 577524 Mma9ezvbzSYNLEXPasWokx1GaoDtUNe1682 80.00000000 13.56601448
2656 649803 577633 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 93.00000000 15.77049183
2657 650669 578393 MmhJaMsHoBWqCStap4YJA5gmpRLzbvdb2SM 953.75683600 161.73348813
2658 650869 578566 Mmc2DnVEhyQR332fur7f8MEN7T2D85d5mtq 3462.00000000 587.06927676
2659 651075 578746 MmNr3woKmcMG4PqYSvKXohbzfJxaiUwgYAX 11303.00000000 1916.70827129
2660 651252 578911 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 30.00000000 5.08725543
2661 651403 579051 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 800.00000000 135.66014483
2662 651519 579162 MmT2EmNuwyK1M5EVpXrh7bT9pCfxJ7AZnH9 1000.00000000 169.57518103
2663 653198 580704 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 1000.00000000 169.57518103
2664 653644 581080 MmLos5L6KYGfiEkRVPFfVzXYb3N4hfwVyzE 9068.00000000 1537.70774166
2665 654096 581521 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 80.00000000 13.56601448
2666 654235 581657 MmhXttLYmj9LwccggrBtChZeG4Tq4xWiQsa 320.00000000 54.26405793
2667 654335 581740 MmheBbr7huSDEfKD1gB8ovq635G4gqxpnUt 500.00000000 84.78759051
2668 654434 581824 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 1000.00000000 169.57518103
2669 656076 583382 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 100.00000000 16.95751810
2670 656446 583690 MmMbT3JoobT69zQFcW7TsybF92dKpXe8SJq 1500.00000000 254.36277155
2671 656451 583695 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 42.00000000 7.12215760
2672 656524 583757 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 8.47875905
2673 656708 583918 Mmgysbae5q8DMRC5sWFpR7bX8QuVaYgYqfY 180.00000000 30.52353258
2674 656873 584073 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 225.00000000 38.15441573
2675 657055 584244 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 30.00000000 5.08725543
2676 657060 584248 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 36.00000000 6.10470651
2677 657398 584571 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 700.00000000 118.70262672
2678 657424 584591 MmXJTdHfA8rX33JmnCUdGxgZXBEf1snCy7E 1054.00000000 178.73224081
2679 657430 584593 MmdBtD21tCPY9MgM4CqNjrCwvLxLisZhvh7 2309.00000000 391.54909302
2680 657436 584599 MmXJTdHfA8rX33JmnCUdGxgZXBEf1snCy7E 1000.00000000 169.57518103
2681 657553 584709 MmQbg7r7whS9LqEDWHRrdS4A7irhe5ZqBxj 1000.00000000 169.57518103
2682 658316 585453 MmRUX47vwuww4J7jxs5VujGr3rRj6tcHnbv 1000.00000000 169.57518103
2683 658744 585864 MmXdoJNS3nUd5GaeGgXHMPbTEbF7a9sVhtc 6940.91000000 1177.00606983
2684 659067 586129 MmNFV8WgmxHNCTApT2rWYB5bf9YFMPsgQTr 665.00000000 112.76749539
2685 659931 586903 MmR7STCsZ7v5J4CWPieyP72fdB1vHqQCnHj 350.00000000 59.35131336
2686 660182 587137 Mmah1RLFDExUR6WpSynQZ3VXRJCDtxMUjb4 2000.00000000 339.15036207
2687 660703 587643 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 800.00000000 135.66014483
2688 662039 588940 MmMGbx6eEUyvs81upHotWE125kGNX6AeSHr 900.00000000 152.61766293
2689 662054 588952 MmRkGkzAtXoyYuP1kvCfxXPk5pGgPgfeKGQ 55.00000000 9.32663495
2690 662277 589132 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 50.00000000 8.47875905
2691 662352 589186 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 50.00000000 8.47875905
2692 662657 589429 MmUrXcCprFumxW3J6E6bRL25DbAtQkLBoXp 300.00000000 50.87255431
2693 662893 589599 Mmd66KYj7PgEvjwtySSNPP8ku9eTWy6RoPw 200.00000000 33.91503620
2694 662937 589638 MmYbXfx365uDqLAsUZRPDPUsfC8qH7JELJ4 2000.00000000 339.15036207
2695 662975 589673 MmYbXfx365uDqLAsUZRPDPUsfC8qH7JELJ4 10000.00000000 1695.75181039
2696 663114 589791 MmMXzocAMdDvhJXwuYrbhnyyu6Lsaxt1mrV 1500.00000000 254.36277155
2697 663114 589791 MmS2z9EZytZGw4iKnTJaPUCfSFfEixjDsip 220.00000000 37.30653982
2698 663294 589957 MmRmeR1XL8QbmDFfAT4T4dWDXt87sKUtUNs 400.00000000 67.83007241
2699 663340 589999 Mmcjjq2kmNCmQkZP7yoUccVpGJFVqGfi6UD 400.00000000 67.83007241
2700 663589 590235 Mmgysbae5q8DMRC5sWFpR7bX8QuVaYgYqfY 35.00000000 5.93513133
2701 663654 590298 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 121.00000000 20.51859690
2702 663913 590552 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 350.00000000 59.35131336
2703 665038 591648 MmPLTR1gSP7ER8f52WriD1sTQMULLf9PnHU 100.00000000 16.95751810
2704 665260 591820 MmRnJ2VuUp18QsoyDMdruPaewirB8isMUc2 1000.00000000 169.57518103
2705 665304 591854 MmKohVYBDEakjQHApJqcj4RPzA6q3sXSa7c 10.00000000 1.69575181
2706 665810 592279 MmYfc3JmygGmzje3RroCcxSxEDHZZF3pjwM 2495.00000000 423.09007669
2707 665838 592306 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 560.00000000 94.96210138
2708 666179 592623 MmiTMKzVyjokcpfoCfL1w6JBB2xnPuro8f7 39.43000000 6.68634938
2709 666915 593304 MmPwQTvvZd9PYVCowuCB13ZGCTFAKRdnKys 3000.00000000 508.72554311
2710 667196 593576 MmdQV9FXLy1xQGJ6aLFgLPLUNceJ94L2p81 970.00000000 164.48792560
2711 668312 594653 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 367.00000000 62.23409144
2712 668335 594672 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 249.00000000 42.22422007
2713 668605 594876 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 105.00000000 17.80539400
2714 668694 594954 MmaSnnD6Gqtfk6Y1Wphz5UCm9sZMv2JA3tw 1617.00000000 274.20306774
2715 668753 595008 MmX34ruLpsfWU3nnEBGrE4RCj7yMrPZ2jMi 1000.00000000 169.57518103
2716 668853 595091 MmZc4rvo87kNWWsvnAijRmiqfJBiJtEWGL7 1911.00000000 324.05817096
2717 668984 595198 Mmb7DePkSVtHe5MGGtPDEpBFiQuR1ToKtUs 1000.09000000 169.59044280
2718 669118 595306 MmZdyNhx1Ee6BGEXfAXTymkdwjzDRsBQjQU 46.30000000 7.85133088
2719 669368 595530 MmUmgQM8jkFWxbdTQ5ajN58mCE79KKQiMpc 400.00000000 67.83007241
2720 671348 597430 MmYbXfx365uDqLAsUZRPDPUsfC8qH7JELJ4 273.00000000 46.29402442
2721 671666 597692 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 8.47875905
2722 671719 597740 Mmgysbae5q8DMRC5sWFpR7bX8QuVaYgYqfY 20.00000000 3.39150362
2723 671924 597907 Mmd7oTYu6Hw1DUMiiHWYvt2uS33h7XSjQwc 0.00200000 0.00033915
2724 672084 598040 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 207.00000000 35.10206247
2725 672100 598053 MmUF5Egj8teMPNH2eWdRM2J1zFARSakFE5q 63.00000000 10.68323640
2726 672589 598482 MmYbXfx365uDqLAsUZRPDPUsfC8qH7JELJ4 342.00000000 57.99471191
2727 672592 598484 MmZc4rvo87kNWWsvnAijRmiqfJBiJtEWGL7 100.00000000 16.95751810
2728 673482 599338 MmWEXue98tct26x7T5kZkiUWWwJD4yyU5gL 3.20000000 0.54264057
2729 673560 599415 MmUAopEpCpH7YPojPqDKW1hBGYXQ3YteSgS 900.00000000 152.61766293
2730 673781 599634 MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj 50.00000000 8.47875905
2731 674156 600007 MmdBtD21tCPY9MgM4CqNjrCwvLxLisZhvh7 500.00000000 84.78759051
2732 674489 600322 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 122.00000000 20.68817208
2733 674596 600412 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 450.00000000 76.30883146
2734 674730 600522 MmbmhPb2wLPUYfsfxQ9YaRLepdPvT6v8gqt 6.46000000 1.09545566
2735 674832 600602 MmZNd74kJmydovfGvrpiJ5pZX3kWNiRzENQ 217.00000000 36.79781428
2736 675424 601144 Mmat2NasvYRJTEVuC87CTfU6JKgLufLvLHX 110.00000000 18.65326991
2737 675625 601334 MmXJTdHfA8rX33JmnCUdGxgZXBEf1snCy7E 676.00000000 114.63282238
2738 675691 601392 MmUMSKktTCwXuoctVmqjA21FXdWiUDMMn1B 150.00000000 25.43627715
2739 676335 602000 MmSv1BDDfPsixGCntDqKPcMBYZ3qdCoTQzy 845.00000000 143.29102797
